ID,RA,DEC,CLASS_STAR,ELLIPTICITY,ELONGATION,FLUX_RADIUS,FWHM,ISOarea,KRON_RADIUS,MU_MAX,A,u_auto,e_u_auto,J0378_auto,e_J0378_auto,J0395_auto,e_J0395_auto,J0410_auto,e_J0410_auto,J0430_auto,e_J0430_auto,g_auto,e_g_auto,J0515_auto,e_J0515_auto,r_auto,e_r_auto,r_aper_6,r_petro,J0660_auto,e_J0660_auto,i_auto,e_i_auto,J0861_auto,e_J0861_auto,z_auto,e_z_auto,Label,P(Group_6)
iDR3.SPLUS-s25s32.027429,49.69004478880764,-32.134442594651446,0.05187242,0.40788525,1.6888618,"[1.3289497,2.5898678,4.43612,7.285719]",7.620744,10.0,6.5360856,18.104322,1.7941872,22.02502,0.8405448,99.0,21.002748,99.0,20.432768,99.0,20.54751,21.61932,1.4135064,21.121994,0.29432416,21.516861,0.98185754,21.642218,0.43885663,21.660616,21.71933,21.116405,0.27803943,20.782074,0.26538348,99.0,20.80942,20.598127,0.40384808,6,0.8008523066436034
iDR3.SPLUS-s25s32.027431,49.90263767147014,-32.13380556371779,0.38945076,0.102992415,1.1148177,"[0.72186726,1.323795,1.7742908,2.6655514]",2.0679867,5.0,7.288678,17.8054,0.99965125,22.505627,0.96500665,23.796185,5.174995,21.407293,0.980384,21.493734,0.96571356,99.0,20.803356,22.571585,0.8347085,99.0,21.03316,22.151512,0.52143466,22.732407,23.06001,21.749186,0.36994043,21.503382,0.3860828,20.24252,0.26369405,20.959024,0.42245588,6,0.5336227321816146
iDR3.SPLUS-s25s32.027454,49.7715089206945,-32.13318242606599,0.4046348,0.26685274,1.3639824,"[1.1717577,2.4072156,4.7827163,6.3392687]",6.069876,4.0,7.5092115,18.368702,1.1887474,22.495083,1.0810063,24.745762,14.038317,99.0,20.432768,22.38551,2.4355645,22.504206,2.6616638,23.121193,1.5386938,23.521532,5.1765013,21.174715,0.23933497,21.51943,21.625013,22.274662,0.67101693,20.888845,0.24472031,21.965183,1.4225048,21.23907,0.6077109,6,0.9404666202226482
iDR3.SPLUS-s25s32.027455,49.28599635946156,-32.133793039486875,0.07034827,0.2202897,1.2825277,"[1.0063967,1.7895777,2.3349047,3.0227172]",7.818313,9.0,7.7901554,18.192516,1.4808118,99.0,21.589981,21.392313,0.8763825,21.675694,1.9314418,99.0,20.54751,21.750298,1.7973111,23.3968,2.6784713,99.0,21.03316,21.805372,0.5751757,21.976213,21.575151,22.024115,0.72009015,20.991913,0.36105812,20.971193,0.76819533,20.902802,0.6007407,6,0.6450357351594308
iDR3.SPLUS-s25s32.027465,49.41173620988564,-32.13358128176367,0.027610552,0.32377315,1.4787937,"[1.6228273,3.3973963,5.7109995,8.744827]",5.1323867,23.0,6.8930373,17.492065,2.1793525,22.5415,1.8674643,99.0,21.002748,99.0,20.432768,22.418882,4.1113625,22.185503,3.24994,20.488651,0.22455175,20.080986,0.3591412,20.280886,0.1723007,20.501726,20.229702,20.239275,0.17016335,19.512112,0.11265724,19.493174,0.23940794,19.625978,0.22494465,6,0.6620551979189998
iDR3.SPLUS-s25s32.027518,49.65205958042838,-32.13186042026053,0.4076585,0.19864637,1.2478886,"[1.2345328,2.5875506,6.622579,8.241996]",4.775594,10.0,7.0404496,17.846073,1.4052291,24.517776,8.191615,23.517834,5.347381,99.0,20.432768,24.130747,14.2031555,21.351152,1.0795764,21.669268,0.47452146,21.62257,1.0569476,20.929592,0.22384842,21.421112,21.359694,21.457134,0.37168235,20.33277,0.17171966,20.177225,0.32186162,20.42744,0.33678946,6,0.6501108289043558
iDR3.SPLUS-s25s32.027534,49.32378512564691,-32.13155527514289,0.08620585,0.24940258,1.332272,"[1.1676661,2.111546,4.631999,5.6352005]",6.9082513,5.0,7.2840424,18.250818,1.3350883,99.0,21.589981,99.0,21.002748,21.22824,1.0591482,99.0,20.54751,20.03391,0.30917934,22.684711,1.1496285,21.284767,0.73975265,21.264252,0.2897941,21.345139,21.59299,21.191423,0.27806783,21.399471,0.43400127,20.333784,0.35400647,20.89979,0.49511626,6,0.9235388934273088
iDR3.SPLUS-s25s32.027547,48.613691597764856,-32.12870877192507,0.34963498,0.3915485,1.6435163,"[1.225341,2.814492,4.205318,5.173885]",2.2882142,2.0,7.838383,18.330444,1.4562451,21.361935,0.41994405,21.516329,0.7915186,99.0,20.432768,20.880932,0.7195092,23.353176,6.836195,99.0,21.97403,21.952066,1.4374958,21.984665,0.5786477,22.061975,22.064146,22.424164,0.8871998,20.87209,0.2833075,20.435434,0.40794834,20.723324,0.44216448,6,0.6315517270181739
iDR3.SPLUS-s25s32.027551,48.7759660489339,-32.129344799415406,0.36831263,0.45348352,1.829771,"[1.0331686,1.6915892,2.4727976,3.6481457]",5.2486024,2.0,6.8151956,18.289505,1.1932151,22.556183,0.8686149,99.0,21.002748,99.0,20.432768,99.0,20.54751,21.210762,0.63580936,22.547792,0.71012866,99.0,21.03316,22.225208,0.48529828,22.207588,22.186998,21.679218,0.30241296,22.257141,0.6760392,22.145338,1.322427,21.02545,0.3937161,6,0.8972954389644014
iDR3.SPLUS-s25s32.027565,49.94874846899785,-32.128989756235136,0.11471299,0.25414902,1.3407505,"[1.7337289,4.4340734,5.69408,7.454371]",7.500665,6.0,7.8360844,18.176266,1.5961287,99.0,21.589981,24.517452,15.725962,26.512503,167.95662,22.154127,2.764783,21.129108,1.0560281,21.710884,0.5910819,20.750662,0.5696339,21.527983,0.45893237,21.476255,21.29077,21.070055,0.30909494,20.508322,0.24168852,19.752676,0.26192635,20.056292,0.28783578,6,0.7499728022522905
iDR3.SPLUS-s25s32.027599,50.16851092923911,-32.12694807559565,0.39557403,0.4204108,1.7253599,"[1.4784168,2.605229,3.8915408,4.8636074]",9.176829,4.0,7.160739,18.120943,2.0137432,22.273357,1.2070861,21.44193,0.92127943,23.488512,10.286134,99.0,20.54751,99.0,20.803356,22.164598,0.9038526,99.0,21.03316,21.270742,0.3615892,21.54,21.47671,23.228323,2.2372868,21.31038,0.50666916,21.918373,1.9226462,20.414352,0.4015902,6,0.7765026190425229
iDR3.SPLUS-s25s32.027630,48.77867635156251,-32.12703579396807,0.05158826,0.40782505,1.6886902,"[1.4871823,3.4590008,5.8122406,9.291406]",6.7473955,7.0,7.7629423,18.304373,1.5485677,21.678871,0.6020102,99.0,21.002748,99.0,20.432768,20.050297,0.347281,99.0,20.803356,21.905237,0.61042434,21.69707,1.1727494,20.91789,0.22696684,21.300154,20.925186,20.718912,0.19424894,20.79645,0.27442747,20.28378,0.37145004,20.501831,0.37755147,6,0.6692967973849446
iDR3.SPLUS-s25s32.027632,49.6868938424274,-32.12810878744041,0.45027035,0.25159097,1.3361677,"[1.0644337,1.7768376,2.5147913,4.740707]",6.7993464,2.0,7.5048227,18.383793,1.3161801,21.260754,0.38785097,99.0,21.002748,24.300833,17.629934,21.358292,1.0542488,99.0,20.803356,99.0,21.97403,22.174046,1.6671554,21.537367,0.37030393,21.761238,21.77428,21.767357,0.4684594,21.65838,0.55062324,20.961094,0.628713,21.68632,1.0195906,6,0.8495936638018974
iDR3.SPLUS-s25s32.027633,50.186505667964646,-32.12589924590264,0.43356928,0.476111,1.9088013,"[0.9685626,1.6758873,2.1012099,2.6388054]",6.286149,2.0,7.9030595,18.475004,1.4557103,23.614704,3.1520839,21.103209,0.5150391,21.804237,1.6617166,99.0,20.54751,21.920626,1.6761208,99.0,21.97403,99.0,21.03316,22.176123,0.631934,22.141542,22.022404,21.18196,0.26077282,21.445309,0.43656668,20.774504,0.51122886,20.61109,0.36620736,6,0.5135838198611303
iDR3.SPLUS-s25s32.027663,50.0815231277197,-32.12542626406125,0.45441514,0.3696015,1.5862982,"[1.2158539,2.4676933,3.151441,4.004757]",6.705747,2.0,6.553409,18.492935,1.6142323,21.426502,0.43050802,20.443748,0.2874966,20.977476,0.7925717,23.043804,4.853709,23.977499,11.232711,21.793047,0.4943071,21.62667,0.9864861,21.724777,0.42388907,21.468794,21.529058,21.214445,0.27253547,21.186666,0.3485362,22.638083,2.8692002,21.986397,1.3122121,6,0.5241846923925242
iDR3.SPLUS-s25s32.027691,48.74794292722626,-32.12524800146954,0.43269143,0.2250216,1.2903585,"[1.3483328,2.6910787,6.042944,7.66348]",7.54538,2.0,7.03502,18.449068,1.4339002,23.115723,2.1467519,20.370358,0.28435025,21.392725,1.2271988,22.88835,4.527802,21.612564,1.3728995,25.587723,17.444103,23.41421,5.491157,22.08614,0.63527536,22.227787,22.291847,22.01183,0.6078161,20.987251,0.31477576,21.001747,0.6893252,20.073378,0.24474272,6,0.7490181815577908
iDR3.SPLUS-s25s32.027694,48.54711234541203,-32.124072895882534,0.4199025,0.35650152,1.5540051,"[1.18611,1.9340802,2.5759869,4.135764]",6.4345803,3.0,7.3123455,18.494978,1.3441054,22.30344,0.88941324,22.096746,1.204793,99.0,20.432768,20.93848,0.6782955,22.292551,2.3017719,22.239235,0.7189536,21.735579,1.0531406,21.440907,0.31434265,21.938267,21.822048,22.265013,0.68521684,22.51195,1.1412591,26.00932,61.50308,20.994703,0.5069829,6,0.7084399323265708
iDR3.SPLUS-s25s32.027703,49.25319725470219,-32.12654523259764,0.009329475,0.38140583,1.6165687,"[1.3807248,2.5848193,3.7030668,5.5247283]",9.146726,9.0,7.587463,18.288872,1.9428655,21.201778,0.50853044,21.278355,0.89322746,99.0,20.432768,99.0,20.54751,20.611729,0.717559,22.761925,1.697035,20.783308,0.64101404,21.034977,0.32197264,21.25874,20.90749,20.724075,0.24827708,20.64401,0.29871708,20.654366,0.65409887,20.625809,0.5305885,6,0.8766180121705008
iDR3.SPLUS-s25s32.027768,49.93666671424032,-32.12347473467361,0.45158976,0.31068194,1.4507091,"[0.98500127,2.2705405,3.9635315,4.6928015]",3.7788754,3.0,8.036418,18.202839,1.1379825,23.927914,3.8959374,99.0,21.002748,21.025024,0.75447184,99.0,20.54751,21.917892,1.5248979,21.956806,0.5188143,99.0,21.03316,22.190905,0.5904164,22.106974,22.317884,22.282854,0.65807253,21.034782,0.27447155,19.925686,0.21552528,21.149473,0.54968756,6,0.7750530758897514
iDR3.SPLUS-s25s32.027771,48.60288495781538,-32.12211000335468,0.058730807,0.26097804,1.3531398,"[1.4613453,3.1400638,5.089758,6.759481]",7.4616213,8.0,7.92869,18.347857,1.6085949,21.450558,0.56637293,20.794506,0.50829357,20.205414,0.5031972,21.736862,1.9652908,21.425072,1.445859,22.138817,0.91357887,20.585793,0.51088023,20.781263,0.23894513,21.157574,20.977076,21.674807,0.55521363,20.344288,0.21730126,20.381632,0.483284,20.2778,0.36572596,6,0.5653806881651758
iDR3.SPLUS-s25s32.027964,48.58737227018207,-32.11626760009156,0.35384032,0.21203053,1.2690847,"[1.3817801,2.5025706,4.0080175,6.696909]",2.7746286,2.0,7.9886727,18.307114,1.1161515,99.0,21.589981,21.605808,0.7682217,23.565556,7.901598,23.205359,5.439048,23.102264,4.847159,22.385403,0.8221677,99.0,21.03316,21.52321,0.3389212,21.673185,21.766556,21.003428,0.21640243,21.807802,0.5974783,20.264977,0.3121109,20.702723,0.38774627,6,0.5551627951212633
iDR3.SPLUS-s25s32.027981,48.56807544053171,-32.11572840051802,0.007369067,0.24816042,1.330071,"[1.2640052,2.3302565,3.2916462,5.128738]",6.356514,13.0,6.507324,17.934916,1.7755831,21.418858,0.50113124,22.133907,1.5815673,99.0,20.432768,20.966232,0.8816717,20.683186,0.66650444,21.598856,0.5066671,20.714943,0.5238512,21.078388,0.28573132,21.492348,21.03544,21.012197,0.275726,20.6069,0.25178367,19.697361,0.23517111,20.108694,0.28511512,6,0.7882880337217927
iDR3.SPLUS-s25s32.027986,49.86023221526339,-32.11726234232764,0.35681707,0.27093083,1.371612,"[0.70913345,1.275878,1.6263071,2.214392]",0.0,1.0,6.7116737,18.459358,0.91833246,23.527805,1.923628,21.628113,0.55341053,21.82711,1.1248001,99.0,20.54751,23.16719,3.4014435,25.501987,9.551498,21.1577,0.4129353,22.393713,0.5067633,22.36009,22.398756,21.958347,0.34937984,22.305182,0.6238999,20.929983,0.38339472,22.371857,1.1969779,6,0.6384073057486894
